LSOA_CODE,AvgPrice,MEAN_PTAL_2023,MAX_AI,MIN_AI,Population,MeanSentiment,SentimentSD,ReviewCount,NearestStation_m,StationsWithin500m,NearestRail_m,StreetLength_m,StreetDensity_m_per_m2,StreetSegments,LandUse_Diversity,LandUse_Types,LandUse_Area
E01003673,-0.46683018147567845,-0.6525239193164944,-0.3857471528056763,-0.6054455351636787,-0.4482484560078437,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,0.5568396591298636,-0.0522525259415011,0.41693562442671805,0.339711408724921,0.7466579900539079,-0.3664933928922903,-0.27077058301017065,-0.27077058301017065,-0.260420131613709
E01003674,-0.5595506738861035,-0.6525239193164944,-0.3113016713018585,-0.6116591120905833,-0.5430772007725304,0.7148179499589786,0.060000446458390144,-0.0863479883387571,-0.11606827613981452,0.22731626081353673,-0.8026067773804246,0.9307053947973739,0.5218239274403075,1.3019470219542824,0.3001706060984066,0.3001706060984066,-0.08494652687271419
E01003675,0.04378548799581729,0.4397997327780561,-0.2518458598619998,0.04965292049954522,-0.1637622217137835,-0.46091542296456467,-1.7092057861583743,-0.0682817368447138,-0.8234902052352817,-0.19203691931902,-0.20139404945356046,0.5412361887493005,0.5259307083848785,0.6115578847763903,1.4420529843155612,1.4420529843155612,-0.1570395908149095
E01003676,0.05292694499402821,-0.6525239193164944,-0.4663579888369545,-0.32090780395264645,0.1552071924947082,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,-0.5748017426165115,-0.6113900994515767,0.5228405814415016,0.21777158420666476,0.6956043232566165,-0.021298824303344233,-1.4126529612273253,-1.4126529612273253,-0.1724276832952095
E01003677,0.22269686067508818,-0.6525239193164944,-0.6272799996683349,-0.805471900091228,-0.021519104566753405,-1.7814855157410083,4.234221401538569,-0.029016357875001144,-1.0994629472793742,-1.4500964597166903,0.9485953075488824,1.6403938407300926,-0.8617474779998996,0.5540254566782326,2.583935362532716,2.583935362532716,0.681312123598051
E01003678,-0.24090560137703712,-0.6525239193164944,-0.9919630990585193,-0.805471900091228,-0.23272858154264656,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,1.4722788965413918,-1.3103120663391714,1.5533448432960226,0.36412086571002766,-0.08845220458173311,0.2663633161874442,-0.8417117721187479,-0.8417117721187479,0.060199423421067495
E01003679,0.0725157814187659,-0.6525239193164944,-0.9854851952939121,-0.5728957829898246,-0.34479891626454906,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,-0.10428653841162296,-1.1705276729616525,1.9706583508006454,0.3814663992832458,0.40878864628571926,0.841687597169021,-1.4126529612273253,-1.4126529612273253,-0.059500443063292725
E01003680,-0.0841949099791356,-0.6525239193164944,-1.149164488824159,-0.805471900091228,-0.3404885187752451,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,0.7988161424083446,-1.0307432795841336,1.2845438944221017,0.19560547430328273,0.41850452334128624,0.03623360379481345,-0.8417117721187479,-0.8417117721187479,-0.1842614922246575
E01003681,-0.7306265119954793,-0.6525239193164944,-0.6161101242053205,-0.805471900091228,-0.0732438744384007,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,-0.9507445077234464,-1.4500964597166903,1.2307075681573596,1.23278900190488,-0.6624074588108523,1.4745443062487553,0.8711117952069839,0.8711117952069839,0.45009018332211037
E01003682,-0.0841949099791356,-0.6525239193164944,-0.8241363555590397,-0.805471900091228,0.33193348955616986,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,0.7077833806769894,-1.1705276729616525,0.8519215441850648,0.2549793041635852,-0.29009823418235764,0.6115578847763903,0.3001706060984066,0.3001706060984066,0.017871443237343416
E01003683,-0.3845570684917802,-0.6525239193164944,-0.9161764045255328,-0.5299671230152767,1.297462527160253,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,-0.755378884565912,-1.0307432795841336,0.5007960194202535,-0.25696941880269875,1.42438877029307,-0.19389610859781728,-1.4126529612273253,-1.4126529612273253,-0.33212190600594166
E01003684,-0.4629124141907309,-0.6525239193164944,-1.0393243162726644,-0.4868382065241013,0.1552071924947082,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,-0.6302728826359387,-0.6113900994515767,0.47597327729838745,-0.36741315350313697,1.4162922474853126,-0.7116879614812364,-0.27077058301017065,-0.27077058301017065,-0.3481650066490253
E01003685,-0.5543269841728401,-0.6525239193164944,-0.017014298455221216,-0.520035345022524,1.0819426526950557,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,1.6975350902682311,-0.7511744928290957,0.3405966082228875,-0.27765592893557767,1.5834940017589139,-0.0788312524015019,-0.8417117721187479,-0.8417117721187479,-0.34489493411974304
E01003686,-0.3584386199254632,0.4397997327780561,0.45499957366365235,-0.4907579324139853,0.38796865691712107,-0.01788545635569385,1.373083197228645,-0.10149022224994948,-0.9172482030278992,-0.19203691931902,-0.31535897477172553,-0.11405318423791515,0.5963242498459592,0.4389606004819172,-1.4126529612273253,-1.4126529612273253,-0.2678658975976774
E01003688,-0.24090560137703712,1.5321233848726068,1.465853391368934,-0.2813062663572637,0.2371047447914831,1.1322884954173376,-0.16115033261870523,-0.10190793904749962,1.0626226106669263,-0.19203691931902,-0.3916903363005759,-0.376128868055423,0.7655503900533465,-0.48155824908860567,-0.8417117721187479,-0.8417117721187479,-0.3158833736799504
E01003689,-0.24090560137703712,-0.6525239193164944,1.6437778001883943,1.0613800897987953,0.012964075347678131,-0.6824304062690005,1.5251243578441485,0.49333849746144204,-0.23750632097802424,1.3455914078336881,-0.573984640663885,1.1960201027747317,1.0626868992362757,1.2444145938561246,-0.8417117721187479,-0.8417117721187479,-0.13635592596473498
E01003690,-0.09725413426229407,0.4397997327780561,0.2568088733803463,-0.805471900091228,-0.45686925098645154,-0.25644005376047097,0.930781639074454,0.7842782469551107,1.401249915949559,-0.8909588862066147,0.127704092262461,1.3406898428169416,-1.3264018436818388,1.8197388748377015,-0.27077058301017065,-0.27077058301017065,1.2867420892171333
E01003691,-0.13643180711176944,-0.6525239193164944,-0.579177507237305,-0.805471900091228,-0.004277514609537637,0.1099116493968653,-0.16115033261870523,-0.10117693465178688,2.357662663706911,-1.5898808530942092,0.6879903136536624,0.25439001551995494,0.19522887007783488,-0.48155824908860567,-0.8417117721187479,-0.8417117721187479,-0.3082040971634494
E01003692,0.15087112711771664,1.5321233848726068,0.16218399370138317,0.6726664899222626,-0.004277514609537637,0.11417155292195014,-0.16115033261870523,-0.09491118268853486,-0.47256243045560453,0.08753186743601782,0.056224061406115335,-0.11950955644366658,0.8707194822237878,0.38142817238375953,-0.8417117721187479,-0.8417117721187479,-0.27688205201824667
